Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.60809711,15.47940445,16.11224459,16.64860864,17.11302171,17.53000892,17.92409537,18.31980618,18.74166646,19.21420132,19.76193587,20.40939522,21.16960908,22.03869211,23.01579685,24.10007587,25.2906817,26.5867669,27.98748401,29.49198559,31.09942418,32.80895233,35.03589443,38.04530839,41.61094708,45.50656334,49.50591003,53.38274001,56.91080612,59.86386121,62.01565816,63.1399498,63.65584062,64.13145702,64.56408471,64.95100942,65.28951688,65.57689281,65.81042292,65.98739295,66.10508861,66.14423527,66.29929687,66.54329335,66.77234316
Nauru,NRU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.40499033,83.49575527,83.56938586,83.62885713,83.68887037,83.76293001,83.87155888,84.05325958,84.29602111,84.55385264,84.78407832,84.95031369,85.08067684,85.19832238,85.30213135,85.39275949,85.47084305,85.53956984,85.60055992,85.65550962,85.70596605,85.75451744,85.80615782,85.85796206,85.90177083,85.92993258,85.93568417,85.92918407,85.91447231,85.89183455,85.86140433,85.82331519,85.77770068,85.70801298,85.50766595,85.15187638,84.69136559,84.17010259,83.80178467,83.80496587,83.81389771,83.82993826,83.8547305,83.88989915,83.93706588
OECD members,OED,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.14413666,70.39867186,70.64764436,70.89793583,71.15426685,71.41536358,71.68552508,71.96485622,72.24801554,72.52543162,72.78730217,73.0479404,73.32001359,73.6070691,73.90141287,74.19070757,74.49244515,74.80294059,75.07800699,75.33293107,75.60305387,75.91579283,76.30497052,76.72419709,77.13491956,77.49369246,77.78884698,78.06420963,78.31817889,78.54733878,78.75694277,78.92497301,79.16104242,79.53009083,79.91544334,80.22340608,80.3858304,80.45253619,80.53756503,80.65068078,80.73814424,80.85578973,80.9495516,81.05426451,81.18598463
Oman,OMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.30099223,57.33009684,59.27614308,61.12671318,62.86938936,64.49175387,65.98138895,67.32587681,68.51279971,69.52973986,70.36427952,71.0040009,71.43648626,71.64228414,71.66849688,71.65828852,71.64075453,71.61803098,71.59225392,71.56555942,71.54008352,71.5179623,71.50133181,71.4926172,71.54289235,71.85778034,72.39202612,73.06792502,73.80777237,74.53386351,75.15797247,75.65858035,76.08815662,76.49142342,76.88925767,77.3025363,77.75213623,78.314226,78.96558397,79.57800175,80.01763789,80.12399421,80.01170532,79.57029732,79.44403028
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.95921025,47.34289892,47.73392146,48.09364958,48.43262829,48.81170596,49.18913024,49.5415608,49.85684601,50.13068519,50.35468972,50.50992531,50.49775614,50.45510552,50.50010174,50.54995604,50.54956472,50.57670026,50.6308449,51.10098686,51.53534286,51.52163689,51.51752837,51.5855834,51.71711537,51.84625825,51.97952327,52.14335738,52.32169486,52.47479052,52.57089628,52.6428502,52.7289448,52.8229476,52.94395357,53.09384776,53.25603025,53.44412544,53.65191407,53.87273287,54.05992916,54.21997179,54.43673751,54.74133847,54.96155442
Pakistan,PAK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.09375939,28.39416085,28.67999023,28.95943757,29.23224354,29.4988266,29.75960524,30.01499791,30.2654231,30.51129927,30.75304489,30.99107845,31.2258184,31.45768323,31.6870914,31.91446139,32.14021167,32.3647607,32.58717239,32.80158125,33.00468845,33.19884717,33.38570785,33.56692097,33.74413696,33.91900628,34.09317939,34.26830673,34.44603877,34.62802596,34.81591875,35.01136759,35.21602294,35.43153525,35.65955498,35.90173257,36.15971849,36.43515482,36.74785116,37.10916317,37.50801929,37.93333955,38.37404398,38.81918619,39.17343684
Panama,PAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.76714185,50.06375464,50.38250926,50.72494307,51.09201953,51.4847021,51.90395426,52.35073946,52.82602117,53.33076285,53.87127632,54.52774638,55.33761333,56.25537451,57.23948794,58.24841167,59.24060371,60.17452209,61.00862483,61.70136998,62.216537,62.63370173,63.03309044,63.40799499,63.75537584,64.07219344,64.35540826,64.60198074,64.80887135,64.97304055,65.09260976,65.18966787,65.28294683,65.37097701,65.45311648,65.52872329,65.59715553,65.65777125,65.70992851,65.7529854,65.78629996,65.80923027,65.82113439,65.86012712,65.99584477
Peru,PER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.69996234,65.20975073,65.69471628,66.15300337,66.58833375,67.00450341,67.40530834,67.79454452,68.17600796,68.55349462,68.9308005,69.31172159,69.70005388,70.09979097,70.50031563,70.88985339,71.27113309,71.64709532,72.02068067,72.39482974,72.77248312,73.15658141,73.55006519,73.95587507,74.37695164,74.81623548,75.2766672,75.76152506,76.27448791,76.82214754,77.40209368,78.0118165,78.64880615,79.31055278,79.99454657,80.69827766,81.41923622,82.19316505,82.685493,83.10330031,83.52674372,83.94801183,84.3663555,84.78102558,85.19127296
Philippines,PHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.8476677,34.04190104,34.23866115,34.43876032,34.64301081,34.8522249,35.06721488,35.28879301,35.51777158,35.75496286,36.00117914,36.25723267,36.52393575,36.80210065,37.09253964,37.39606501,37.71348903,38.04562398,38.39328212,38.75727575,39.13841714,39.53751856,39.95539229,40.39285061,40.8507058,41.32977013,41.83085587,42.34705,43.15474924,44.33567726,45.52081767,46.68336325,47.91827848,49.13136888,50.23924002,51.15490477,51.91147482,52.60104824,53.20888975,53.71578599,54.10777199,54.45041025,54.79023436,55.12427162,55.45209832
Palau,PLW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.49723496,63.15768086,64.24805098,65.54409322,66.80443372,67.78769866,68.32077715,68.66660572,68.944387,69.21156904,69.53147601,69.95173252,70.42770229,70.87890487,71.2273419,71.39334551,71.24845284,70.76523277,70.16931005,69.68969624,69.58762018,70.5337109,72.38170319,74.54448481,76.44532389,77.57426821,78.30689576,79.0196013,79.66392131,80.21867129,80.66266673,80.97472312,81.12856636,81.07568953,80.73386404,80.38824627,80.10893358,79.8284579,79.55208686,79.28038142,79.0796884,79.08907988,79.11348317,79.15319914,79.20950429
Papua New Guinea,PNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.05857196,13.09851525,13.25747159,13.50884629,13.8231099,14.17073295,14.52218596,14.84793946,15.11846399,15.30423007,15.37567882,15.32213529,15.16953836,14.94158014,14.66191256,14.35418752,14.04205694,13.74917274,13.49918683,13.31575114,13.22287723,13.18640947,13.15306946,13.12260678,13.09516738,13.07089717,13.04994211,13.03244813,13.01856116,13.00842714,13.00219201,13.0000025,13.01437961,13.05824757,13.1316404,13.23413598,13.36536519,13.52496449,13.71257205,13.92782674,14.17036772,14.43983428,14.73586583,15.05810179,15.40618164
Poland,POL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.22934453,58.71497637,59.18794616,59.63714664,60.05147061,60.41981081,60.73106002,60.97411101,61.13216978,61.22597911,61.30091511,61.37089131,61.43571638,61.49519899,61.5491478,61.59737148,61.63967868,61.67587808,61.70577833,61.72918811,61.74591606,61.75577086,61.75815346,61.72813744,61.65551726,61.54970108,61.41996885,61.27560052,61.12587604,60.98007535,60.8474784,60.73570907,60.63416328,60.53331875,60.43400633,60.33628868,60.24022842,60.1458882,60.05333065,59.96261841,59.87381411,59.80965132,59.8315488,59.88595614,59.97054687
Pre-demographic dividend,PRE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.90346051,24.46452528,25.01480608,25.54292919,26.08576447,26.63533791,27.17560697,27.75702865,28.29897113,28.82899932,29.30691638,29.81667598,30.24249307,30.65507571,31.04508112,31.41720581,31.82285382,32.23856198,32.65417323,33.07203443,33.52533172,34.01959369,34.51843521,35.03393343,35.58195526,36.13311939,36.65705884,37.15497586,37.66942528,38.17549799,38.66241069,39.15421012,39.6613429,40.18016622,40.69547512,41.19243465,41.66818166,42.1469262,42.61551402,43.04641254,43.49665173,43.96517485,44.44794988,44.94327467,45.44125104
Puerto Rico,PRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.06916928,68.35294452,69.79476052,71.36486643,73.03922808,74.79381135,76.60458208,78.44750613,80.29854935,82.1336776,83.92885672,85.66005259,87.30323104,88.83435793,90.22939912,91.46432046,92.5150878,93.35766701,93.96802393,94.32212441,94.4035182,94.37744623,94.32187125,94.24494452,94.15442103,94.05805575,93.96360365,93.87881971,93.81145891,93.76927621,93.75887722,93.75982021,93.76307444,93.76983169,93.78130718,93.79871614,93.8232738,93.85619538,93.89869611,93.95199122,94.0116145,94.05507126,94.11109231,94.17743593,94.25395052
North Korea,PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.90000153,56.97455676,57.0790426,57.2088186,57.35924429,57.52567921,57.70348291,57.88801493,58.0746348,58.25870207,58.43557627,58.60061696,58.74918367,58.87498641,58.98049028,59.07135462,59.15283088,59.22665839,59.29457648,59.3583245,59.41964177,59.48026763,59.54194142,59.60640248,59.67539013,59.75064371,59.83390257,59.92690602,60.03106922,60.15444146,60.30700747,60.48362307,60.67811408,60.88430632,61.09409475,61.32475712,61.56813514,61.82060761,62.08261198,62.35422266,62.63551405,62.92656056,63.22743659,63.53821654,63.85897482
Portugal,PRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.25471846,41.90332427,42.55514851,43.20896469,43.86354631,44.51766687,45.17009988,45.81961883,46.46499723,47.10500857,47.73842637,48.36585983,49.00287174,49.65895214,50.32880628,51.00829102,51.6932632,52.3795797,53.06309735,53.73967301,54.40516354,55.0679833,55.78929987,56.58655095,57.41718576,58.24507634,59.03409471,59.7481129,60.35100294,60.80663687,61.07888672,61.14106984,61.14097939,61.14053152,61.13945374,61.13746921,61.13430112,61.12967265,61.12330697,61.11492725,61.10425668,61.09512493,61.12592558,61.20486526,61.32819073
Paraguay,PRY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.39932639,42.06209539,42.73139048,43.45735694,44.28369074,45.18846646,46.14890953,47.14224534,48.14569932,49.13649687,50.09186341,50.98902434,51.80123679,52.56827715,53.34880833,54.13206511,54.90161558,55.64102789,56.33387014,56.96371045,57.51411694,57.96865773,58.30897329,58.55213344,58.74213703,58.89407914,59.02022868,59.13285456,59.24422568,59.36661094,59.51227926,59.69349954,59.92129095,60.23753156,60.71019659,61.33027685,62.08276132,62.95263898,63.92489882,64.98452983,66.11652099,67.30586128,68.63965378,69.34660817,69.86225859
Occupied Palestinian Territory,PSE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.07027368,62.44685837,62.7973808,63.12745288,63.44268655,63.74869375,64.05108641,64.35547645,64.66747582,64.99269644,65.33675024,65.70524917,66.10380515,66.53803011,67.01353599,67.53593472,68.11083822,68.73518275,69.49987236,70.62775765,72.06943286,73.72582845,75.4978749,77.28650267,78.99264223,80.51722406,81.76117863,82.59612631,83.09790989,83.50503448,83.88534911,84.23409506,84.54651359,84.81784599,85.04333352,85.21821745,85.33773907,85.37822554,85.53511311,85.81361742,86.07411837,86.33495639,86.59614232,86.85768704,87.11960141
Pacific island small states,PSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.63287921,28.81556003,29.01448135,29.2153777,29.423841,29.64716833,29.87980964,30.13998097,30.46628007,30.8504813,31.27343787,31.71264022,32.13975476,32.54026617,32.90620992,33.216372,33.46363659,33.70324143,33.95231974,34.19748565,34.43844476,34.66196042,34.88770892,35.11471261,35.34455846,35.57668768,35.82869425,36.13075166,36.45808073,36.78821076,37.08352595,37.29155975,37.50214042,37.72611451,37.96586225,38.22588759,38.51061534,38.80435132,39.03307261,39.27088004,39.45091087,39.6583319,39.94279008,40.25263583,40.56327996
Post-demographic dividend,PST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.81900296,72.05991876,72.29200984,72.52790019,72.77403852,73.00453157,73.25635616,73.53028116,73.81581478,74.09360972,74.33504671,74.57194312,74.82433756,75.09362377,75.36784493,75.62664867,75.89431688,76.16864888,76.40478914,76.61123615,76.82799696,77.10362484,77.46632031,77.87552469,78.29159783,78.66335871,78.97448712,79.24709324,79.49668831,79.70551169,79.87032207,79.97984959,80.08153234,80.19714249,80.29937849,80.40105624,80.51213924,80.57302821,80.63787581,80.70130344,80.73904318,80.81705381,80.93281888,81.06111832,81.15485534
French Polynesia,PYF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.06410168,58.99492052,58.91915187,58.8426969,58.76404109,58.67375809,58.56963228,58.45083362,58.31772173,58.14667599,57.91481221,57.6407936,57.34557975,57.05013027,56.77540477,56.54236284,56.37451972,56.25378121,56.14109024,56.03906802,55.95425399,55.89318758,55.86317944,55.92835502,56.27299499,56.84728508,57.58258343,58.41024819,59.26163751,60.06810953,60.7610224,61.27173426,61.52865396,61.61304867,61.68248074,61.73747422,61.77443814,61.78969411,61.78880252,61.78241424,61.76731009,61.73998132,61.69138069,61.6967135,61.71919847
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83,84.04970102,85.40302763,86.88695806,88.32847055,89.55454335,90.42320405,91.1126837,91.76370827,92.36683316,92.92373689,93.43609796,93.90559492,94.33390627,94.72271055,95.07368627,95.38851197,95.6663502,95.90637739,96.11118387,96.29427189,96.46743076,96.64244976,96.83111821,97.04725796,97.30166549,97.58273788,97.86631251,98.12951939,98.34948853,98.50662322,98.63006102,98.74280105,98.83576218,98.90162784,98.93824077,98.98552653,99.03101253,99.07556848,99.11916967,99.16179138,99.20340891,99.24399753,99.28353252,99.32198917
Romania,ROU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.6697704,50.29261793,50.89979806,51.48314894,52.03450872,52.54571553,53.00860753,53.41502286,53.75679966,54.02577607,54.21379024,54.31268032,54.31305678,54.23567566,54.09056917,53.89854384,53.67752311,53.44543042,53.2201892,53.01972288,52.8619549,52.76480869,52.74664279,52.80234938,52.91752955,53.07450703,53.25663807,53.44727891,53.62978582,53.78751503,53.90382279,53.96088742,53.95630925,53.9101758,53.82671876,53.70718395,53.5528172,53.36486432,53.14457116,52.89318352,52.61194725,52.23215121,52.16348325,52.1645747,52.16747789
Russian Federation,RUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.85112762,70.33255768,70.85181427,71.29138947,71.63790894,72.0318222,72.46613312,72.87532806,73.23317719,73.55556522,73.71160889,73.7095108,73.3822937,73.05909729,72.95410919,72.93527985,73.06230927,73.11566162,73.19120789,72.96533203,73.1568222,73.22998047,73.2929008,73.40573883,73.30657959,73.16139221,73.24391937,73.38560486,73.4822464,73.52886963,73.66963079,73.85348511,73.97265625,74.07629498,74.17764767,74.27591907,74.37031387,74.46003681,74.54429261,74.622286,74.69322168,74.75168402,74.85448936,74.98050479,75.11191362
Rwanda,RWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,4.816388224,4.868253894,4.910958961,4.94743778,4.980624709,5.013454102,5.048860317,5.089777708,5.139140632,5.199883444,5.274940502,5.362873709,5.663347403,6.400026609,7.483409133,8.815565931,10.29856796,11.83448617,13.32539152,14.67335497,15.78044746,16.54873997,16.87788471,16.89474323,16.90200995,16.90721145,16.91101392,16.91408361,16.91708671,16.92068944,16.92555803,16.93235869,16.94102489,17.07422061,17.50207165,18.19531499,19.12139518,20.24775681,21.54184446,22.9711027,24.50297611,26.10490928,27.78067027,28.85553106,29.88497143
South Asia,SAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.33138328,22.6607285,22.94141772,23.1995442,23.43877475,23.66302131,23.87652447,24.08390124,24.28958876,24.4976626,24.71282725,24.93697833,25.15982774,25.37761073,25.59459928,25.81333462,26.03694909,26.26850021,26.5109397,26.76737282,27.04118505,27.3367177,27.66241109,28.02279293,28.41064857,28.81943525,29.24272973,29.67449732,30.10903987,30.54066597,30.9636904,31.34991455,31.6728581,32.00037733,32.31958108,32.63803481,32.95321399,33.26438762,33.57357951,33.88606645,34.20006539,34.50869687,34.8137521,35.1371655,35.46285872
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.43440609,67.91431268,69.31921105,70.63466515,71.84623896,72.93949643,73.90000153,74.77073093,75.59169084,76.34398948,77.00873507,77.56703584,78,78.34316523,78.64816223,78.92023877,79.16464259,79.38662147,79.59142318,79.78429546,79.97048608,80.15524281,80.34381341,80.54144563,80.75423165,80.97755031,81.20085881,81.42300155,81.6441431,81.86444801,82.07916685,82.25438762,82.4311918,82.60718846,82.78225713,82.95627734,83.12912863,83.30069053,83.47084259,83.63946433,83.80643529,83.971635,84.134943,84.29623883,84.45540202
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.8180734,20.03877201,20.31099374,20.70893954,21.44748847,22.57340889,23.95670586,25.49170837,27.07274537,28.59414587,29.95023881,31.03535319,31.74381797,31.98844789,32.04869312,32.1100625,32.16646519,32.21796014,32.2646063,32.30646262,32.34358805,32.37604153,32.40388202,32.42716847,32.44595983,32.46031504,32.47029306,32.47595283,32.48162307,32.5774623,32.71740266,32.90597601,33.14255616,33.4264778,33.76245824,34.09143946,34.18819588,34.28722257,34.38205422,34.47276858,34.55944338,34.64215634,34.72098521,34.7960077,34.86730155
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.96304287,36.33509147,36.69392639,37.03836659,37.36723107,37.67933881,37.97350878,38.24855998,38.50315193,38.73550839,38.94665575,39.14022624,39.31970686,39.48858459,39.65034644,39.8084794,39.96647045,40.1278066,40.29597484,40.47446216,40.66675555,40.87634202,41.10814716,41.35893935,41.62481939,41.90575997,42.2046413,42.52434361,42.8677471,43.23773199,43.63717851,44.06896685,44.53597725,45.03987505,45.60209053,46.27476696,47.05535799,47.93383496,48.90016923,49.94433213,51.05629501,52.22602922,53.4435061,54.69922762,55.23681691
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.82840926,11.21323255,11.58839675,11.94901422,12.29019727,12.60705827,12.8934785,13.14975997,13.37756138,13.58328122,13.77168744,13.94754799,14.1156308,14.28070382,14.44753499,14.62089226,14.80554357,15.00625687,15.22780009,15.47596289,15.75235937,16.06192584,16.40262121,16.77331158,17.17286301,17.60014159,18.0540134,18.53334453,19.03700105,19.5633741,20.11940582,20.7284893,21.39069642,22.10272625,22.86127783,23.66305021,24.50474244,25.38305358,26.29468267,27.27510675,28.03275552,28.68893968,29.35116899,30.00888211,30.66171886
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.21301669,30.63467296,31.03489116,31.4132239,31.76922378,32.10150934,32.41253853,32.70070881,32.96931015,33.22072342,33.4573295,33.68150926,33.89564357,34.10211331,34.30329935,34.50158255,34.69934381,34.89896398,35.10282394,35.31330456,35.53278672,35.7636513,36.00827915,36.26905116,36.54912838,36.84855197,37.17038053,37.51228594,37.87259516,38.24963515,38.64173289,39.04721535,39.46440949,39.89164228,40.32724069,40.76695652,41.22941154,41.71066821,42.20110253,42.70184449,43.21296591,43.7345386,44.26663435,44.80932499,45.36268232
El Salvador,SLV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.81165076,43.3530436,43.91917905,44.50709261,45.11381976,45.736396,46.37185681,47.01723769,47.66957412,48.3259016,48.98325561,49.63867164,50.28728355,50.94839301,51.65175495,52.39613495,53.17669161,53.98858354,54.82696934,55.68700762,56.56385698,57.45267604,58.3486234,59.24685766,60.14253743,61.03082132,61.90686794,62.76768781,63.63725035,64.52990475,65.43279275,66.33441364,67.2232667,68.0878512,68.91666643,69.69821167,70.39901733,71.08567047,71.75772095,72.4148941,73.05702209,73.68385315,74.14650213,74.60806751,75.06749051
San Marino,SMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.58480422,83.55520712,85.39558282,87.04284524,88.43390834,89.50568606,90.19509235,90.43904114,90.43916321,90.44198608,90.50813131,90.68394711,90.94864263,91.28142705,91.66150951,92.06809919,92.48040523,92.8776368,93.23900305,93.54371315,93.77097626,93.90000153,93.94881673,94,94.21437918,94.64548968,95.2084276,95.81828902,96.39017002,96.8391667,97.07461577,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.10356685,97.11418894,97.13173104,97.15605559
Somalia,SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.84790372,27.06524983,27.27988893,27.49717875,27.72247703,27.96114151,28.21852992,28.5,28.79694384,29.09805429,29.40464027,29.71801067,30.03947442,30.37034042,30.71191758,31.0655148,31.432441,31.81400508,32.21151595,32.62628252,33.05961369,33.51281839,33.98720551,34.47196657,34.9620706,35.46749281,35.99820838,36.5641925,37.17542036,37.84186715,38.57350806,39.38031828,40.27227301,41.25934743,42.35151672,43.86181074,45.94284273,48.363963,50.95062153,51.64211707,52.28631801,52.90606497,53.50101159,54.07144355,54.61764655
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.23044092,46.71822827,47.17927401,47.6080965,48.01350536,48.40286159,48.78352621,49.16286021,49.54822461,49.94698042,50.36648863,50.81516511,51.29931473,51.81634331,52.35662058,52.91132163,53.47162154,54.0286954,54.5737183,55.09786533,55.59231157,56.04823211,56.4629015,56.87842645,57.3144556,57.75089099,58.17091529,58.55771118,58.89446132,59.1643484,59.35055507,59.43491878,59.34684372,59.61110687,59.87793732,60.1388092,60.385387,60.62120819,60.8433609,61.04922485,61.22320175,61.36389923,61.90138135,62.14346492,62.38300298
Sub-Saharan Africa (excluding high income),SSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.60661234,25.07635815,25.55381951,26.04013731,26.5567705,27.10056788,27.64943494,28.25523006,28.85389043,29.44733269,30.00612409,30.57539033,31.04170848,31.48158516,31.95636077,32.40753101,32.80087573,33.21521578,33.66898286,34.13249694,34.60816844,35.10957606,35.62504366,36.15902959,36.71180599,37.2638245,37.81753256,38.34619052,38.85170914,39.33199084,39.78858128,40.24302022,40.69966972,41.16324941,41.64872221,42.13608248,42.60747487,43.08551024,43.56915386,44.02015206,44.49299165,44.97859725,45.47491583,45.98068862,46.48827609
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,8.490255197,8.490058702,8.490002745,8.518863439,8.733111956,9.153712401,9.727679192,10.40874223,11.15063142,11.90707666,12.63180786,13.27855492,13.80104774,14.1628126,14.45191159,14.74195959,15.02532778,15.29955873,15.56219503,15.81077926,16.04285401,16.25596187,16.44764541,16.61544723,16.75690991,16.86957603,16.95098818,16.99868895,17.03011412,17.29372846,17.5356202,17.78176781,18.03218854,18.28689965,18.54591837,18.80926196,19.07694766,19.34899272,19.62541439,19.90622992,20.19145655,20.48111153,20.7752121,21.07377553,21.37681904
Sub-Saharan Africa,SSF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.35412653,23.80616093,24.24914815,24.71301319,25.2062818,25.72324703,26.24458873,26.81275615,27.36660062,27.91559522,28.43399693,28.94908479,29.37018355,29.77712078,30.2119862,30.62211589,30.98721167,31.37032598,31.79078755,32.21958073,32.66059332,33.12479856,33.60324679,34.09825026,34.61130755,35.12538844,35.64224466,36.10133266,36.62342606,37.08944204,37.53267959,37.97619232,38.41952001,38.87808975,39.35668535,39.83802489,40.30342553,40.77471318,41.25646736,41.70690969,42.16683899,42.64869756,43.15547709,43.63922847,44.14922276
Small states,SST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.20815131,45.50691752,45.81667364,46.11153243,46.39730427,46.71342227,47.03213699,47.33889256,47.63144038,47.90424297,48.1438344,48.33059012,48.38532173,48.40929525,48.48647863,48.55936212,48.5964788,48.64551871,48.70807594,49.01326653,49.29618718,49.31709291,49.33880648,49.39082358,49.46701868,49.51459233,49.58662321,49.68671012,49.80316791,49.90829276,49.97891725,50.03938789,50.12164119,50.2078521,50.31455358,50.44324806,50.58237178,50.74051996,50.88340756,51.05100075,51.20917005,51.34007278,51.52228006,51.7493987,51.92759482
Sao Tome and Principe,STP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.34392632,33.8301919,34.47073935,35.31676529,36.33109637,37.47412684,38.70625099,39.98786308,41.27935737,42.54112813,43.73356964,44.815289,45.79682989,46.72883668,47.62588091,48.50032705,49.36453961,50.23088307,51.11172191,52.01942063,52.96634371,53.96120399,55.0882711,56.41284709,57.87748455,59.41880169,60.97341673,62.47794788,63.86901334,65.08323134,66.05722007,66.72759776,67.03358894,67.13066864,67.26067352,67.39157104,67.52188873,67.65200043,67.78288269,67.91299438,68.04367065,68.17389679,68.37209198,68.60439211,68.87101702
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.05997169,66.0798437,66.10341128,66.13027308,66.16002723,66.19227185,66.22660506,66.26262499,66.29992977,66.33811751,66.37678635,66.4155344,66.4539598,66.49166066,66.52823511,66.56328128,66.59639729,66.62718126,66.65523132,66.6801456,66.70152221,66.71895929,66.73205495,66.74040733,66.74360471,66.73218265,66.69679823,66.64331801,66.57769618,66.50588691,66.43384437,66.36752273,66.31325627,66.26835751,66.22492662,66.18288151,66.1426467,66.10464671,66.06930604,66.03704923,66.00830078,65.98539734,65.89854431,65.75624084,65.76418572
Slovakia,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.75690158,52.43509548,53.097591,53.75261281,54.38430719,54.97682037,55.51429862,55.98088817,56.36073529,56.63798623,56.79678722,56.82718878,56.80717547,56.7645334,56.70283032,56.62516548,56.53463816,56.43434762,56.32739312,56.21687394,56.10588933,55.99684267,55.87761404,55.73860072,55.58438334,55.41898476,55.24642784,55.07073545,54.89593045,54.7260357,54.56507407,54.4167388,54.27645283,54.13840241,54.00291255,53.8700628,53.73993271,53.61260182,53.48814969,53.36665587,53.24819989,53.19014799,53.19028311,53.19080502,53.1919703
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.4873931,49.01692715,49.44041765,49.8459897,50.21111528,50.52094709,50.76063786,50.91534033,50.97020721,50.26353073,50.58356094,50.52709699,50.66313171,50.35720062,50.17552948,50.20291069,50.27474876,50.37558536,50.48996215,50.6024208,50.69750298,50.75975035,50.77445563,50.75538426,50.71244106,50.6487814,50.56725528,50.47071271,50.36200368,50.24397821,50.11948628,49.94638187,49.76194763,50.04665808,50.98347092,53.66121603,53.64727402,55.24511337,55.1913431,55.45232773,55.38439178,55.30462894,55.33778179,55.53789278,55.75777084
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.08828672,83.09279839,83.09445982,83.09548709,83.09669279,83.09867981,83.11171783,83.15925813,83.23212079,83.31837732,83.40417304,83.49506913,83.60788899,83.72690081,83.83122989,83.90000153,83.93657125,83.96246905,83.98408193,84.00779689,84.04000092,84.08271528,84.13425084,84.19542897,84.26707105,84.34999847,84.45532006,84.59068755,84.75173667,84.93410319,85.13342285,85.36007489,85.62506689,85.92497713,86.25638387,86.61586541,87,87.23737379,87.47374309,87.70884202,87.94240469,88.1741652,88.40385765,88.63121616,88.85597483
